x,y,species_1 cloglog values
1.0,1.0,1.7920795E-5
2.0,2.0,1.2837559E-7
3.0,3.0,0.0052356645
4.0,4.0,1.0804926E-9
5.0,5.0,0.19727853
6.0,6.0,0.003725018
7.0,7.0,1.9592646E-4
8.0,8.0,0.29199654
9.0,9.0,2.2517625E-6
10.0,10.0,3.7393178E-4
11.0,11.0,0.05363712
12.0,12.0,9.834062E-4
13.0,13.0,0.0063012396
14.0,14.0,2.5101943E-10
15.0,15.0,0.001376672
16.0,16.0,0.0016765671
17.0,17.0,2.2085915E-6
18.0,18.0,0.0156164
19.0,19.0,0.002092882
20.0,20.0,1.0483928E-7
21.0,21.0,3.2554142E-4
22.0,22.0,3.5062387E-6
23.0,23.0,0.7930736
24.0,24.0,5.6894558E-5
25.0,25.0,0.0035907645
26.0,26.0,7.605581E-5
27.0,27.0,2.1328362E-4
28.0,28.0,1.6349299E-5
29.0,29.0,2.7166032E-9
30.0,30.0,0.05791527
31.0,31.0,3.5467775E-7
32.0,32.0,3.0430103E-12
33.0,33.0,0.06814591
34.0,34.0,9.0855306E-9
35.0,35.0,0.17101799
36.0,36.0,0.17572077
37.0,37.0,0.0061000055
38.0,38.0,0.016509613
39.0,39.0,1.0985855E-5
40.0,40.0,0.015531562
41.0,41.0,0.08628408
42.0,42.0,0.006025214
43.0,43.0,0.020075116
44.0,44.0,0.087760225
45.0,45.0,0.041052923
46.0,46.0,0.007510102
47.0,47.0,4.8768767E-12
48.0,48.0,0.0022180395
49.0,49.0,1.2292029E-9
50.0,50.0,0.0018413217
51.0,51.0,7.1833334E-8
52.0,52.0,9.064197E-4
53.0,53.0,1.5127796E-4
54.0,54.0,0.5704511
55.0,55.0,3.9543483E-8
56.0,56.0,3.2876765E-6
57.0,57.0,0.0044738776
58.0,58.0,0.001333144
59.0,59.0,0.007511196
60.0,60.0,0.005825239
61.0,61.0,3.0550535E-4
62.0,62.0,8.8094757E-4
63.0,63.0,1.3712427E-6
64.0,64.0,7.4179707E-10
65.0,65.0,0.0011706215
66.0,66.0,0.0013187187
67.0,67.0,3.666159E-7
68.0,68.0,5.8768665E-6
69.0,69.0,3.0676747E-4
70.0,70.0,2.103569E-6
71.0,71.0,0.002362766
72.0,72.0,0.0031165301
73.0,73.0,0.50563145
