variable,x,y
wc2.0_bio_2.5m_17,-145.2,0.00123736506793648
wc2.0_bio_2.5m_17,-141.71519999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-138.23039999999997,0.00123736506793648
wc2.0_bio_2.5m_17,-134.7456,0.00123736506793648
wc2.0_bio_2.5m_17,-131.2608,0.00123736506793648
wc2.0_bio_2.5m_17,-127.77599999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-124.29119999999999,0.00123736506793648
wc2.0_bio_2.5m_17,-120.80639999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-117.32159999999999,0.00123736506793648
wc2.0_bio_2.5m_17,-113.83679999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-110.35199999999999,0.00123736506793648
wc2.0_bio_2.5m_17,-106.86719999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-103.38239999999999,0.00123736506793648
wc2.0_bio_2.5m_17,-99.89759999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-96.41279999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-92.928,0.00123736506793648
wc2.0_bio_2.5m_17,-89.44319999999999,0.00123736506793648
wc2.0_bio_2.5m_17,-85.95839999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-82.47359999999999,0.00123736506793648
wc2.0_bio_2.5m_17,-78.9888,0.00123736506793648
wc2.0_bio_2.5m_17,-75.50399999999999,0.00123736506793648
wc2.0_bio_2.5m_17,-72.01919999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-68.53439999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-65.04959999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-61.56479999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-58.079999999999984,0.00123736506793648
wc2.0_bio_2.5m_17,-54.59519999999999,0.00123736506793648
wc2.0_bio_2.5m_17,-51.110399999999984,0.00123736506793648
wc2.0_bio_2.5m_17,-47.62559999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-44.14079999999997,0.00123736506793648
wc2.0_bio_2.5m_17,-40.65599999999999,0.00123736506793648
wc2.0_bio_2.5m_17,-37.171199999999985,0.00123736506793648
wc2.0_bio_2.5m_17,-33.68639999999998,0.00123736506793648
wc2.0_bio_2.5m_17,-30.201599999999985,0.00123736506793648
wc2.0_bio_2.5m_17,-26.716799999999978,0.00123736506793648
wc2.0_bio_2.5m_17,-23.231999999999985,0.00123736506793648
wc2.0_bio_2.5m_17,-19.747199999999992,0.00123736506793648
wc2.0_bio_2.5m_17,-16.262399999999985,0.00123736506793648
wc2.0_bio_2.5m_17,-12.777600000000007,0.00123736506793648
wc2.0_bio_2.5m_17,-9.292799999999971,0.00123736506793648
wc2.0_bio_2.5m_17,-5.807999999999993,0.00123736506793648
wc2.0_bio_2.5m_17,-2.3231999999999573,0.00123736506793648
wc2.0_bio_2.5m_17,1.1616000000000213,0.0013064375380054116
wc2.0_bio_2.5m_17,4.6464,0.0015376443043351173
wc2.0_bio_2.5m_17,8.131200000000035,0.0018097317079082131
wc2.0_bio_2.5m_17,11.616000000000014,0.002129914006218314
wc2.0_bio_2.5m_17,15.10080000000002,0.002506672404706478
wc2.0_bio_2.5m_17,18.585600000000028,0.002949976595118642
wc2.0_bio_2.5m_17,22.070400000000035,0.003471542615443468
wc2.0_bio_2.5m_17,25.555200000000013,0.004085134249180555
